url,segment_no,cumle_icerigi,sozcuk_sayisi
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,51,benim biraz şansım var,4
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,52,hastane evim yakın azından iletişim kurmakta zorluk yaşamıyorum,8
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,53,kendi koruma tedbirlerimi alıyorum bunu yapamayan dolayısıyla uzun süre otellerde kalan birçok hekim var,14
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,54,dolayısıyla zor zorluğu sadece görememekte değil,6
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,55,karma karışık bir psikoloji içerisindeyiz,5
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,56,ama bunu bir şekilde atlatmak başaracağız motivasyonu gerekiyor,8
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,57,bu travmayı atlatacak bir strateji belirlemeleri gerekiyor,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,58,bu oldu bitti atlatılacak bir süreç değil,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,59,herkes ciddi fedakarlıklar yapmak zorunda kalıyor,6
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,60,fiziksel olarak psikolojik olarak bunu atlatmak desteğe ihtiyaç olacak,9
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,61,bunlar sadece maddi şeylerle düzeltilecek durumun ötesinde görünüyor,8
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,62,maddi bir şeyler motive edebilir ancak stresin vücuda verdiği etkiyi kaldıracak yöntemlere ihtiyaç var,14
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,63,herkes hastalıktan kendini korumak kaçarken onlara yakın kişiler olarak şifa vermek çalışmak zorundaydık sağlık çalışanlarının süreç içerisinde sıkıntılı grupların başında geldiğini söyleyen türk dahili cerahi bilimler yoğun bakım derneği başkanı doç,31
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,64,dr melda türkoğlu şöyle konuştu bir yandan yaşamla ölüm arasında mücadele veren hastalarına iyi hizmeti vermeyi hedeflerken bir yandan hizmet sırasında kendilerine fazla yakınlarına zarar verme riskiyle burun buruna çalışıyorlar,30
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,65,bu nedenle pek sağlık çalışanı süreç içerisinde ailelerinden uzakta başka bir ev kiralayarak bir misafirhanede otelde kalarak süreci geçirdiler,19
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,66,i̇nanın süreç içinde otellere kabul edilmeyen sağlık çalışanlarının bile olduğu kulağımıza geldi,12
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,67,herkes hastalıktan kendini korumak kaçarken onlara yakın kişiler olarak şifa vermek çalışmak zorundaydık,13
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,68,göreve gelirken yakınlarını özleyen aklı çocuklarında anne babalarında kalan hatta ağlayan pek sağlık çalışanı oldu,15
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,69,bir yandan yoğun çalışma bir yandan endişe toplum tarafından vebalı görülmek gerçekten zor bir durumdu,15
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,70,ancak bizler zaman zor koşullarda çalışmaya alışık bir grubuz,9
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,71,tek hedefimiz hastayı iyileştirmektir bunu yapmaya çalıştık,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,72,bu kıyafetler içinde dakika bile geçirmek su içinde kalmanıza yetiyordu bu hastalara yaklaşırken giydikleri kıyafetlerin koruma ekipmanlarıyla çalışmak zorunda kalmanın bir başka sorun olduğunu kaydeden türkoğlu şunları söyledi çünkü kıyafetler içinde dakika bile geçirmek su içinde kalmanıza yetiyordu,38
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,73,özel maskeler dakika sonra yüzünüzde gergin bir sızıya olmakta izleri saatlerce kalmaktaydı,12
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,74,nefes almak bile bunların altında güç oluyordu,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,75,bu kıyafetlerle hastaya hizmet vermek işlem yapmak zor bir durumdu,10
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,76,optimum çalışmamızı engellediği bazen koruyucu ekipmanları çıkardığımız hafiflettiğimiz bile oldu zaman zaman,12
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,77,çalışma sırasında birbirimizi tanıyamamak enterasan bir duygu,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,78,i̇letişim güçlüğü yaratıyordu,3
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,79,i̇zole odaya giyinerek giren bir sağlık çalışanı sorun olduğunda dışarı iletişime geçmesi gerekiyordu,13
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,80,bu nedenle özel telsizler kullandık,5
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,81,ancak acil durumlar bizi hastayı çoğu zaman zorladı,8
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,82,her zaman hedefimiz iyi hizmeti vermek aksamadan gecikmeden doğru şekliyle,10
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,83,bu hedefe hastalarda ulaşmaya çalışmak inanın güçtü,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,84,kimi zaman aile bütünüyle hastanede yoğun bakımda olabiliyordu bu süreçte karşılaştıkları hastaların bir kısmının kronik hastalığı olmayan sıradan insanlar olduğunu dile getiren türkoğlu bu kişilerin yoğun bakımlara girerken yüzlerinde yoğun korku endişe vardı,33
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,85,ölmekten korkuyorlardı astronot giyinmiş hiçbir iletişim kuramadıkları sağlık çalışanlarından korkuyorlardı,10
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,86,ben vizitimde tek tek onlarla konuşarak endişelerini onları rahatlatarak geçirmeye çalıştım,11
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,87,kimi zaman aile bütünüyle hastanede yoğun bakımda olabiliyordu zor bir durumdu değişik aile dramlarına şahit olduk zaman zaman bunlar süreçte bizleri zorlayan aynı zamanda ayakta tutan unsurlardı konuştu,28
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,88, maske kolay bir değil onun içinde iki saatte gözlüğünüz buğulanıyor sıkı bir maske boğulma hissi yaratıyor türk yoğun bakım derneği başkanı prof dr i̇smail cinel yaşadıklarını şöyle anlattı tüm sağlık çalışanlarının evlerine gidemiyor diyemeyiz gidemeyenler evlerinde yaşlılarına bulaştırmaktan korkuyorlar,39
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,89,çocuklarda görülüyor,2
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,90,sağlık çalışanları ölüm oranı yine çocuğuna istediği sarılamıyor,8
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,91,yurtlarda kalıyorlar gündüz aşırı yoruluyorlar yorgunluklarını psikolojik olarak aynı ev ortamında yaşayıp rahatlama olması lazım bile olamıyor,17
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,92,bir özveri yapıyorlar,3
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,93,koruyucu kıyafetlerden zoru kötüsü maskeyi mecburen takmak zorundalar maske kolay bir değil onun iki saatte gözlüğünüz buğulanıyor,17
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,94,üstüne koruyucu gözlük takıyorsunuz buğulanıyor,5
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,95,çok sıkı bir maske boğulma hissi yaratıyor,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,96,onunla belli bir saatten fazla durmanız zor,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,97,ama mecburen duruyorlar saat kıyafeti giyen içeriye girdiğinde kalıyor,9
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,98,yoğun bakımlarda çalışanları fazla virüs yüküne maruz kalıyorlar,8
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,99,hastalanma riskleri diğer sağlık çalışanlarına göre fazla sağlık çalışanlarının başvurabileceği il sağlık müdürlüklerinin başvurabileceği projeler yapıldığını söyleyen cinel psikolojik danışmanlık hizmeti veriliyor telefonla ulaşılıyor,24
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,100,ancak bunların geçici tedbir burada yapılacak olan bir an önce atlatılması zamana kadar ara ara ekiplerin dinlendirilmesi olabilir,18
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,101,ekiplerin mecburen dinlendirilmesi gerekecek şeklinde konuştu özellikle yoğun bakımlarda çalışanların büyük sorunlarından birinin kapalı alanda yaşamakta olduklarına değinen cinel çok fazla virüs yüküne maruz kalıyorlar,25
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,102,hastalanma riskleri diğer sağlık çalışanlarına göre fazla,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,103,şu anda artık bir platoya ulaşıldı artık onlar bir hafta kadar tamamen dinlendirilecekler yoğun bakıma girmeyecekler dedi,17
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,104,çünkü sayılar zirveden sonra aşağı inmeye başladı diyen cinel şöyle devam etti yoğun bakımda zirvede hasta vardı bugün lere geldi,20
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,105,entübe hasta lara düştü,4
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,106,yoğun bakımların hasta sayısının azlığına bağlı ekiplerde dinlendirmeler artacak,9
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,107,çok büyük bir emek harcıyorlar büyük bir stres içerisindeler onların bağışıklık sistemlerinin güçlü tutulması gerekiyor,15
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,108,uykusuzluk zayıflatabilir aynı virüsü dinlenirken alsanız bir olmaz yorgunsanız virüsten düşebilirsiniz,11
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,109,sağlık çalışanlarına özellikle yoğun bakım çalışanlarına minnettarım,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,110,sağlık çalışanlarının kahraman olduğunu düşünüyorum,5
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,111,onlardan kaybettiklerimiz oldu,3
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,112,kahramanlık öyküsü şurasında toplumun hepsine bakacak insan başına düşen hekim sayısı hemşire sayısı kadar göreceli olarak diğer ülkelere oranla olup böyle bir mucizeye şahit olmak güzel,26
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,113,sağlık çalışanlarının insan olduğu onların ailelerinin olduğu çocuklarının annelerinin babalarının sevdiklerinin olduğu görülmeye başlandı kovid salgını sırasında öne çıkan konulardan birisi sağlık çalışanlarının olumlu performansları varolma savaşındaki kritik rolleri olduğunu söyleyen yeditepe üniversitesi hastanesi anesteziyoloji yoğun bakım uzmanı doç,39
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,114,dr tuğhan utku sağlık çalışanları genel kamu arasındaki son yıllarda oluşan sağlıkçılar aleyhinde olmak kaydı gergin ilişki salgın sırasında oluşan minnet duygusunun tezahürü arasında ciddi bir çelişki olduğunun altı çizilmeli,30
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,115,korkudan evlerine kapananlar evlerde kalınması telkinde bulunulanlar yanında vurdum duymaz tavırları kendilerini etrafı riske atanlara karşı hiçbir ödün vermeden görevlerinin başında olan sağlık çalışanları toplumun önemli katmanları olarak dikkat çekti ifadelerini kullandı,32
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,116,dünyanın yerinde olduğu türkiye sağlık çalışanları anlamda tam not aldılar sanırım diyen utku sözlerini şöyle sürdürdü biraz fazla yeni yeni altı çizilmekle birlikte sağlık çalışanlarının insan olduğu onların ailelerinin olduğu çocuklarının annelerinin babalarının sevdiklerinin olduğu görülmeye başlandı,37
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,117,bu süreci yönetirken verdikleri ödünler ödedikleri bedeller canlar yeni yeni hissedilmeye tartışılmaya başlandı,13
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,118,öncelikle sosyal mesafelendirme tam anlamıyla sosyal tecridi kendilerine uyguladı sağlık çalışanları ailelerinin çocuklarını annelerini babalarını sevdiklerini haftalardır görmeyenlerimiz var,19
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,119,sağlıkçı çiftlerde aynı evde birbirinden tecrit hayatlar yaşayanlarımız var,9
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,120,dönem dönem acaba hasta olduk,5
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,121,kaygısını birilerine bulaştırır mıyım kaygısını yaşayanlarımız bulunuyor,7
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,122,sevdiklerini kapıdan uzaktan şöylece görenlerimiz telefonlarımızla görsel iletişim dışında uzun süredir çocuklarını dahi göremeyenlerimiz var,15
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,123,baktığınız hastalarla empati kurmanız nefes alamayanın olabileceğiniz sevdikleriniz olabileceği gerçeği akla geliyor evlere girmeden üstünü başını çıkaranların günde defalarca yıkanmaktan bıkanların olduğunu belirten utku şunları anlattı aylardır benzer kıyafetlerle evden çıkıp dönenlerimiz var,33
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,124,hastaneye gelir gelmez giyilmesi bir yaşam tarzı haline gelen kişisel koruyucu ekipmanlarımız normal zamanda birilerine taktırdığınızda nefes alamayacak daralarak üzerinden çıkarıp atılacak özel giysiler bulunuyor,25
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,125,tulum yüze sıkı oturtulan maske gözlük siper gözlük pati kat kat eldiven takılıyor,13
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,126,bunların içinde geçireceğiniz dakikalar sonrasında sırılsıklam olmanız bir yana nefes almakta dahi zorlanmaya başlamalar gözlüklerinizin buğulanması saatler boyunca bunun devam edeceğini peşinen bilmeniz gerekiyor,24
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,127,en ilginci bunları ancak oturup geriye dönüp baktığınızda hatırlamanız çalışırken bunları düşünmemeniz oluyor,13
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,128,baktığınız hastalarla empati kurmanız nefes alamayanın olabileceğiniz sevdikleriniz olabileceği gerçeği akla geliyor,12
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,129,bir anlamda cephede savaş sürdürürken cephe gerisini düşünmeye çalışmak hastaların sevenlerini onların kaygılarını endişelerini anlayabilmek gerekiyor,16
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,130,biz sağlık çalışanları uzun süredir uğradığımız hak etmediğimiz davranışlar nedeniyle yüzlerimize ruhsal maskeler takarak hayatta kalabiliyorken artık gerçek maskelerle çalışma durumundayız her ölümle ölmek yaşamla yeniden doğmak dediklerinin net şekilde anladıklarını kaydeden utku kafanızdaki türlü sosyal klişelerden beklentilerden günlük hayata ilişkin şeyden bağışık farklı bir eş yaşam oldu,48
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,131,günlük dertlerinizin olmadığı azından sizin bunları düşünemediğiniz farklı yaşamlar yaşanıyor ifadelerini kullandı,12
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,132,utku fiziksel olarak kke kullanmanın zorluğu kolay alışılan asıl zor olan kıyafetlerin temsil ettiği yeni yaşam tarzı sürekli kaygı sürekli çözüm arama durumu içerisindesiniz,24
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,133,diğer taraftan eğitimini aldığı yeminini ettiği iş özveriyle çalışmanın verdiği haz işe yarama duygusu var,15
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,134,öyle bir doyum yapmacık takdir şovları zerre kadar ilginizi çekmiyor yapılması bir süredir alışkanlık haline getirilen haksızlıklar uygulanan şiddet kadir bilmezlikler zamankinden can yakıyor dedi,25
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,135,biz sağlık çalışanları uzun süredir uğradığımız hak etmediğimiz davranışlar nedeniyle yüzlerimize ruhsal maskeler takarak hayatta kalabiliyorken artık gerçek maskelerle çalışma durumundayız diyen utku son olarak şunları söyledi nefes almamızı konuşmamızı engelleyen anlamda fiziksel olarak ilave zorluk çıkarmak yanında önemli bir soru olarak zihinlerimizi kurcalayan kullandığım maske korumada etkin mi,49
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,136,bugün hasta olmadan hastaneden ayrılabilecek miyim,6
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,137,özellikle olağan üstü koşullarda sunulma zorunluluğu olan sağlık hizmeti aynı zamanda yapılması gereken tıbbi girişimlerin olağan üstü koşullarda yapılmasını zorunlu kılıyor,21
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,138,kafanızda koca bir siperlikle buğulanan gözlükle kimi zaman denli koruyucu olduğunu sorguladığınız maske kanlar içinde bir hastaya sekresyonla dolu bir hastaya müdahale etmeniz gerekebilir,24
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,139,emin olun öncelik işlemin doğru yapılması yönünde kullanılıyor kendimizi bazen içgüdüsel olarak tehlikeye atabiliyoruz,14
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,140,kodlarımıza işlenmiş önce hasta yaklaşımı kimilerimizin hastalanmamıza kimilerimizin ölmemize olabiliyor,10
https://www.indyturkish.com/node/171666/sağlik/türkiyede-salgınla-en-önde-mücadele-eden-doktorlar-anlattı-dışarıya-karşı,141,the independentturkish,2
